id,uuid,name,developer_name,city,published,sv_rewards_enabled,created_at,Youtube Link,
,688ebab4-6a0a-11ec-a95b-6b51c06d9d65,NG Dimond Hill - Miraroad East,RNA Builders NG,Mumbai,TRUE,Active,31 Dec 2021,https://www.youtube.com/watch?v=p7gbVON_zt0,
,c0fdd51e-0a54-11ed-9afc-5fae5fd24d18,Nova - Bhayanderpada,Vihang Group,Mumbai,TRUE,Active,23 Jul 2022,,
,a0a67ab0-0a53-11ed-a22c-5fd9210c485f,Vermont - Bhayanderpada,Vihang Group,Mumbai,TRUE,Active,23 Jul 2022,https://youtu.be/U9_I7i-RJMk,
,9e06bb44-0a53-11ed-afd9-a337d2bf1454,MetroHive - Kasarvadavli,Vihang Group,Mumbai,TRUE,Active,23 Jul 2022,https://youtu.be/5Xa1fzFeIcQ,
,fc198a90-0a49-11ed-88fa-d35f8f649f2b,Shiv Empire - Ulwe,Shive Infra,Mumbai,TRUE,Active,23 Jul 2022,,
,21f5395c-689d-11ec-9483-bb674deff813,Sai Aradhya - Dadar West,Mangalmurti Developers,Mumbai,TRUE,Active,29 Dec 2021,https://www.youtube.com/watch?v=pmN90CJwSVA,
,eca19c8c-0b21-11ed-bc61-ff72f84a18dc,Shanthiniketan - Nagawara Main Rd,Sky Height Developers,Bengaluru,TRUE,Active,24 Jul 2022,,
,c0d3123a-0b20-11ed-bb7c-a302864588a7,"Gokulam - Hobli, KR Puram",M/S. Saptagiri Maharshi Builders,Bengaluru,TRUE,Active,24 Jul 2022,,
,4faf7982-685e-11ec-be9e-7bf42f6ab55b,Vantage 21 - Pimple Soudagar,Yashada And Vivanta Pvta.Ltd,Pune,TRUE,Active,29 Dec 2021,https://www.youtube.com/watch?v=ESO90R0tpFY,
,b5acf4bc-67aa-11ec-934b-77c30eb3be35,Midtown Bay - Mahim West,Prescon,Mumbai,TRUE,Active,28 Dec 2021,https://www.youtube.com/watch?v=HV9BPrx6V0U,
,f28a0946-671a-11ec-82b9-ffb0ecffc3a9,WonderCity - Badlapur East,Poddar Housing And Development Ltd.,Mumbai,TRUE,Active,27 Dec 2021,https://www.youtube.com/watch?v=mZdOMqG0MOA,
,713e4ef0-66df-11ec-8e90-bfa638c6c591,One Green Park - Kondhwa,Capricorn Group,Pune,TRUE,Active,27 Dec 2021,https://www.youtube.com/watch?v=QPQxyNxvhew,
,f440fdcc-0b1f-11ed-8670-df8aa9c96f0f,Sandal Misty  - Tumkur Road,Svabhumi Developers,Bengaluru,TRUE,Active,24 Jul 2022,,
,93821642-0c3c-11ed-9046-8f33e87d279a,Khushi Aryston - Bandra West ,BKP,Mumbai,TRUE,Active,25 Jul 2022,,
,be1e2a22-0c3b-11ed-b42c-af87259bec5a,Kanakia Wall Street - Andheri East ,BKP,Mumbai,TRUE,Active,25 Jul 2022,,
,483dd284-6566-11ec-b95e-6352cd840896,Vishal Belleza - Hadapsar,Vishal Associates,Pune,TRUE,Active,25 Dec 2021,https://www.youtube.com/watch?v=nASkYbJU6cc,
,ba71e0ae-6555-11ec-8bfe-fbc330189749,Runal  Spacio - Ravet,Runal Developers,Pune,TRUE,Inactive,25 Dec 2021,https://www.youtube.com/watch?v=_AicrqNCYQ0,
,3435bc14-6554-11ec-b957-23e5d05d745d,Runal Gateway - Ravet,Runal Developers,Pune,TRUE,Inactive,25 Dec 2021,https://www.youtube.com/watch?v=A_nbEzdljmo,
,a45033fc-0c3a-11ed-94f9-bbab43f8847b,Progressive Prive - Ulwe,Progressive Homes,Mumbai,TRUE,Active,25 Jul 2022,,
,43dec748-6485-11ec-acb9-c7a345c88803,Konark Virtue - Mundhwa,Konark Builders,Pune,TRUE,Active,24 Dec 2021,https://www.youtube.com/watch?v=oydFtSya8Dg,
,d8827fa8-647a-11ec-918e-6f86b21d1ccd,Teenmurty Summit - Borivali East,B G Shirke Construction Technology P L,Mumbai,TRUE,Inactive,24 Dec 2021,https://www.youtube.com/watch?v=BY6z8UxejV8,
,3df21ae4-632a-11ec-b407-5702eaa307c0,Golden Heights @ SMGK Urbana - Jogeshwari West,SMGK Developers Pvt. Ltd,Mumbai,TRUE,Active,22 Dec 2021,https://www.youtube.com/watch?v=Or3LOoWWL-4,
,9e4d7b28-0c39-11ed-a064-2f3d050aa0fd,Atlantic - Kalyan,Riddhi Siddhi Enterprises,Mumbai,TRUE,Active,25 Jul 2022,,
,e0bb3a4a-62fc-11ec-871f-9bf385c3ead8,Zee Shaan - Vile Parle East,Zee Infra Group,Mumbai,TRUE,Active,22 Dec 2021,https://www.youtube.com/watch?v=qsImB2fryyE,
,13677994-61a0-11ec-9103-fff1162d2206,Parkside - Andheri East,Dreamex,Mumbai,TRUE,Inactive,20 Dec 2021,https://www.youtube.com/watch?v=9qUOblPLgrU,
,00e5a06a-0c37-11ed-9223-7be26aeddc46,Platinum Towers - Sector 29,Suncity Projects,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Inactive,25 Jul 2022,,
,491b8492-0c34-11ed-a1f8-77930a622977,Di Dau O Muntajae - Rajasthan,Di Dau O Muntajae,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,0233b1ae-0c33-11ed-94f2-4788920324bf,Raheja's Aranya City - Sector- 11 & 14,Raheja Developers Ltd.,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,2096b844-5fc2-11ec-a454-7b7238d1d8bd,Sai Proviso county - Panvel,Proviso Group,Mumbai,TRUE,Inactive,18 Dec 2021,https://www.youtube.com/watch?v=VMx_WY9gCZU,
,d3e00af6-0c31-11ed-903d-6f7a671f780a,"Raheja;s Vanya - Sector-99A, Gurugram, Haryana",Raheja Developers Ltd.,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,7e5b00e8-5f63-11ec-a96e-8bc0e796028d,K Ville - Kiwale,Unique Properties,Pune,TRUE,Inactive,17 Dec 2021,https://www.youtube.com/watch?v=OMyGYw3kTFc,
,a233c110-0c30-11ed-94eb-f76c1899f753,"Raheja's Trinity- Sector-84, Gurugram",Raheja Developers Ltd.,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,7e7fded0-0c2f-11ed-9182-db3b52354194,Raheja's Revanta - Sector 78,Raheja Developers Ltd.,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,add5bb02-0c2d-11ed-8a99-27151918fe59,Bodh79 - Sector7 9 Gurugram,True Habitat Pvt. Ltd.,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,c036607e-0c2a-11ed-b420-373bb51deb54,"Pareena Coban - Sector 99, Gurugram",Pareena ,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,f7ada338-0c29-11ed-84c7-5776d367526b,83 Metrostreet - Sector 83,S V Housing Pvt Ltd,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,e0b47cde-0c28-11ed-8380-03a83ccf1286,Gallexie 91 - Sector 91,360 REALTORS,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,0cd3d012-5e28-11ec-b624-b73eac6fd297,Princecare Zinnia  - Mahim West,Shamji Optima Pvt Ltd.,Mumbai,TRUE,Active,16 Dec 2021,https://www.youtube.com/watch?v=V1UIjGc4T44,
,dde85ae4-0c27-11ed-98ff-672d53f15e62,"Olive Residency, Azure 7 & Azure 8 - Sector 65",SYS Properties LLP	,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,9a2a3a08-0c26-11ed-81ee-f7539c0860fc,IRIS Broadway -  New Gurugram Sector,Trehan IRIS,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,f1d03728-0c24-11ed-9215-8f05fd0129c4,Paras Quartier - Golf Course Road,Paras Buildtech India Private Limited,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,25 Jul 2022,,
,773d1b9a-0bf5-11ed-8c98-93ed7c0f6cc7,Prestige Courtyards - OMR - Sholinganallur,Prestige Group,Chennai,TRUE,Inactive,25 Jul 2022,,
,a74a2eb0-0bf3-11ed-80aa-43487cac470e,Adityaraj Viva - Sion East,Adityaraj Realty,Mumbai,TRUE,Active,25 Jul 2022,,
,e22098b0-0cc7-11ed-a1b7-437997b00634,Kalashree Bageshree - Nanded City,Nanded City Development & Construction Company Limited,Pune,TRUE,Active,26 Jul 2022,,
,ad027c56-5db9-11ec-90eb-677d49f76b2b,Grace Squre - Mumbra,Shree Sumatinath Enterprises LLP,Mumbai,TRUE,Active,15 Dec 2021,https://www.youtube.com/watch?v=XUDj6y6-Sdg,
,c580216a-5db5-11ec-a144-6ff8687e9d72,Sayba Emerald - Bandra West,M/s. Star Regency,Mumbai,TRUE,Inactive,15 Dec 2021,https://www.youtube.com/watch?v=68ERr1kRd54,
,8de620b0-5d51-11ec-90e2-bb3298db9c68,APEX Business Court Phase II - Gangadham		,Ranawat Group,Pune,TRUE,Active,15 Dec 2021,https://www.youtube.com/watch?v=4jtG9m2D69g,
,31dffdb0-0cc7-11ed-81e2-a39c1b31d3bc,Falcon Towers - Loni Kalbhor,Riverview City Constructions Limited,Pune,TRUE,Active,26 Jul 2022,,
,1ffb32cc-0cb3-11ed-ac53-fb0b77f12e4e,Vertical Alcinia - NIBM Annexe,Vertical Infra,Pune,TRUE,Active,26 Jul 2022,,
,669fc8b8-5cc4-11ec-a1ae-5327d0130251,SARVESH ONE	 - Lower  Parel West,SARVESH ENTERPRISES,Mumbai,TRUE,Active,14 Dec 2021,https://www.youtube.com/watch?v=mfVarovFIxU,
,4b3bf544-0cb2-11ed-aad7-473a9e922cc8,West avenue - Bremen Chowk,Raviraj Realty,Pune,TRUE,Active,26 Jul 2022,,
,84d19292-0cb1-11ed-906e-2fab352a3103,AMC Avenue - NIBM Annexe,Kamdhenu Spaces LLP,Pune,TRUE,Active,26 Jul 2022,,
,62fd3a1e-0cb0-11ed-a0bc-dbd4a532adf8,Bright Aristo - Kesnand ,Brightera Builders ,Pune,TRUE,Active,26 Jul 2022,,
,53188168-0caf-11ed-ba7f-17d837aa9468,DS MAX Sky Shubham - KR Puram,DS Max Properties,Bengaluru,TRUE,Active,26 Jul 2022,,
,62253176-0cad-11ed-8f8d-b7c9148718ab,NR Rose Wood Estate - Yerthiganahalli,NR Greenwood Construction Private Limited,Bengaluru,TRUE,Active,26 Jul 2022,,
,20d435a6-5a73-11ec-a123-3b412ddf1820,Kohinoor World Tower - Pimpri,Kohinoor Group,Pune,TRUE,Inactive,11 Dec 2021,https://www.youtube.com/watch?v=qhEG-UioQcA,
,05481bba-5a67-11ec-8d70-2b4aebab3dfd,Amaryllis Towers and Plaza,Nahar Group,Mumbai,TRUE,Active,11 Dec 2021,https://www.youtube.com/watch?v=Kul23QPPSxE,
,7bdbf56a-5a64-11ec-b614-1b08781ba6c5,Thane Next - BHiwandi,SIDDHI NARAYAN GROUP,Mumbai,TRUE,Inactive,11 Dec 2021,https://www.youtube.com/watch?v=ByFALoLfLNw,
,21b3b5e0-5a60-11ec-a11a-a71c0c311276,Tranquility Annexe - Manjri Annexe,Jhala Group,Pune,TRUE,Inactive,11 Dec 2021,https://www.youtube.com/watch?v=zRDDDNouHwk,
,7e9dd8d2-0cab-11ed-b436-7399da43a4a6,Classique Windchimes - Yelahanka,Allegro Mahabaleshwara Ventures Llp,Bengaluru,TRUE,Active,26 Jul 2022,,
,33b3d00c-0caa-11ed-8870-1f8a013c83c3,Privilege Green Groves - Hoskote,Privilege Projects,Bengaluru,TRUE,Active,26 Jul 2022,,
,22ba1e3c-0da9-11ed-8eb8-e70c6f7662b5,Tharwani Majestic - Kalyan,Tharwani Realty,Mumbai,TRUE,Active,27 Jul 2022,,
,e10c9ca2-0d81-11ed-928f-0bdbe2278eec,Thanekar Palacio - Badlapur East ,Thanekar Realtor Llp,Mumbai,TRUE,Active,27 Jul 2022,,
,d158d610-0e92-11ed-a42e-6fff7c5116fc,"TVS Hamlet - Karapakkam, OMR",TVS Emerald,Chennai,TRUE,Inactive,28 Jul 2022,,
,7f926e8a-0e75-11ed-aacd-0330742031b6,Suncity Vatsal Valley - Sector 02,Suncity Projects,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,28 Jul 2022,,
,1194f9d2-0e4f-11ed-8918-ef978324c59f,RR Signature - Thanisandra Main Road,MSR Infraa,Bengaluru,TRUE,Active,28 Jul 2022,,
,a683cbec-0e4d-11ed-b38f-b763862f2b3c,Bhive - Koramanagala ,Venturelord Spacetech Private Limited,Bengaluru,TRUE,Active,28 Jul 2022,,
,add06fc8-0e47-11ed-9d91-e7c7112f8528,Nice World - Mumbra ,Nice Builders,Mumbai,TRUE,Active,28 Jul 2022,,
,0583a8cc-0e46-11ed-92dd-3f67af3c0e40,Codename 8 Petals - Electronic City Phase 1,Elegance Infra,Bengaluru,TRUE,Active,28 Jul 2022,,
,cd81b984-0e43-11ed-92bd-6fcef203f558,Passcode Realhomes - Hadapsar,Gada Group,Pune,TRUE,Active,28 Jul 2022,,
,08b416ee-0e3c-11ed-8ebe-83f5836eba01,The Virtuoso - Old Madras Road ,Columbia Pacific Communities Pvt. Limited,Bengaluru,TRUE,Active,28 Jul 2022,,
,276d90e6-0e38-11ed-b29e-e75e5784c2e5,Orchid Piccadilly - Thanisandra Main Road,Goyal & Co | Hariyana Group,Bengaluru,TRUE,Active,28 Jul 2022,,
,9bf3b002-5453-11ec-b098-470744c0f8f4,10 BIZ PARK - Viman Nagar,Shroff Developers & Choice Group,Pune,TRUE,Active,3 Dec 2021,https://www.youtube.com/watch?v=ksja_EMrqMo,
,0ebdffc8-0e37-11ed-9b8b-8fa5468fe41c,Orchid Whitefield - Whitefield,Goyal & Co | Hariyana Group,Bengaluru,TRUE,Active,28 Jul 2022,,
,2af26a14-543b-11ec-9ca9-8f9baee87de5,Unique Legacy Royale - Mundhwa,Unique Properties,Pune,TRUE,Inactive,3 Dec 2021,https://www.youtube.com/watch?v=SZhiICXK7Dc,
,337192b2-5438-11ec-a83a-97f061fdb967,Presidia - NIBM,Kundan Spaces,Pune,TRUE,Inactive,3 Dec 2021,https://www.youtube.com/watch?v=AEjK81Xho4Q,
,9f274a9a-0f4c-11ed-910f-532360047345,Signature Global PARK 4 & 5 - Sohna,Signature Global,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,29 Jul 2022,,
,5558a376-5423-11ec-af18-27c213b7e9b9,ETERNIA 2.0 - BT Kawade Road,Kundan Spaces,Pune,TRUE,Inactive,3 Dec 2021,https://www.youtube.com/watch?v=dQHWQTq_0NE,
,e6b35664-5418-11ec-af08-5f7cc64b5c2c,Bliss Solitaire - Undri	,Venkatesh Bhoomi Constructions llp,Pune,TRUE,Inactive,3 Dec 2021,https://www.youtube.com/watch?v=PQL1UTPYruk,
,a641f074-0f4b-11ed-be8c-aba20a9e7847,Hoysala Hallmark Lalith - Hebbal,HOYSALA PROJECTS PVT LTD,Bengaluru,TRUE,Active,29 Jul 2022,,
,f9c1f99a-0f48-11ed-b111-0be3e0d356ff,Spirit Of One - Whitefield,Skandaavani Shelters Pvt.Ltd.,Bengaluru,TRUE,Active,29 Jul 2022,,
,faf3565c-527d-11ec-95d5-f394a43582e9,JEWEL CREST - Matunga West,JEWEL Villas & Developers LLP,Mumbai,TRUE,Active,1 Dec 2021,https://www.youtube.com/watch?v=Ar5GUZbxdPU,
,240c361e-51b4-11ec-9d8e-27652578d5cc,Lashkaria Pearl - Jogeshwari West,Lashkaria Housing And Infrastructure Pvt. Ltd,Mumbai,TRUE,Inactive,30 Nov 2021,https://www.youtube.com/watch?v=WRw8j6g35rc,
,479af984-0fce-11ed-90b8-4ff483e881f3,The Amaryllis - Central Delhi,Unity Group,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,30 Jul 2022,,
,2ab0f400-4f8e-11ec-97cc-47272c44ef09,ARMAAN LOTUS - Nalasopara East,ARMAAN GROUP,Mumbai,TRUE,Inactive,27 Nov 2021,https://www.youtube.com/watch?v=UTPNQkLrdyc,
,70db8784-0fcc-11ed-9784-a70fba7a8a60,DZ City - Mumbra ,AL BARIS CONSTRUCTION,Mumbai,TRUE,Active,30 Jul 2022,,
,0e8c530c-4f64-11ec-8432-1325ba5fc270,Rustomjee Seasons - Bandra East,Keystone Realtors Pvt Ltd,Mumbai,TRUE,Active,27 Nov 2021,https://www.youtube.com/watch?v=wZuAwjFZct8,
,84d8cf02-4ed0-11ec-ab22-8f02bd67f54d,Aqua Residences - Andheri West,LOTUS LOGISTICS & DEVELOPERS PVT LTD,Mumbai,TRUE,Active,26 Nov 2021,https://www.youtube.com/watch?v=oJNEJxVQbJ0,
,861f6062-0fcb-11ed-bd63-e7918e1a5509,SmartCode:- Hi-Fi Living - Dombivali East,Sonawane ,Mumbai,TRUE,Active,30 Jul 2022,,
,bb0a3ed4-0fc9-11ed-9009-d77676fcedee,NR Orchid Gardenia - Thanisandra Main Road,NR Greenwood Construction Private Limited,Bengaluru,TRUE,Active,30 Jul 2022,,
,0b460e12-4ebb-11ec-aeca-3768dc498b9f,Vaarahi - Kondhwa - Pune,Ace Constructions - Gada Group,Pune,TRUE,Active,26 Nov 2021,https://www.youtube.com/watch?v=fhp3tzER04k,
,94e525bc-0fc8-11ed-bc18-0b2ade5a4056,Signum Plaza 37d - Sector 37D,Signature Global,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Inactive,30 Jul 2022,,
,cbabff1e-11b0-11ed-b51a-37c0db992004,Kalpataru Vivant - Jogeshwari East,Kalpataru,Mumbai,TRUE,Active,1 Aug 2022,,
,491f7cb8-4c32-11ec-a624-4f0519dd7a25,Anutham (Phase -2) Magarpatta Pune,Ace Constructions - Gada Group,Pune,TRUE,Inactive,23 Nov 2021,https://www.youtube.com/watch?v=_DcPlMo95Ew,
,a0a67e36-1190-11ed-9132-6f30472e9556,MDVR SV Shelters -  Chandapura,MDVR Projects Private Limited,Bengaluru,TRUE,Active,1 Aug 2022,,
,c6558f54-47c0-11ec-bb6c-7b29567fd626,Sandu Sanskar - Ghatkopar West,Sandu Developers,Mumbai,TRUE,Active,17 Nov 2021,https://www.youtube.com/watch?v=RgMv2Ms43FU,
,e6c7673e-1188-11ed-87c7-4ba8787488ab,Sonesta Melody - Panathur Road ,BSS Builders and Promoters,Bengaluru,TRUE,Active,1 Aug 2022,,
,6482a4ea-47b3-11ec-a352-4b7d91e65dc2,QN Greens - Taloja,QUALITAS NAMAN HOME MAKERS LLP	,Mumbai,TRUE,Inactive,17 Nov 2021,https://www.youtube.com/watch?v=5vcq8NI4dOk,
,5e57c336-1182-11ed-a3f4-ffad77b02e8c,Nava Nakshatra Aero Bliss - Devanahalli,Navanakshatra Homes Pvt. Ltd,Bengaluru,TRUE,Active,1 Aug 2022,,
,1d428b84-1285-11ed-abea-5301c7f1af7b,M3M Atrium 57 - Sector 57,M3M,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,2 Aug 2022,,
,16cdabe0-1284-11ed-9319-b7119de6f2d1,M3M Capital 113 - Sector 113,M3M,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,2 Aug 2022,,
,e84dc810-1281-11ed-b024-7f458674f835,Peace Paramount - Yelahanka,A Peace Projects LLP,Bengaluru,TRUE,Active,2 Aug 2022,,
,9803c870-1266-11ed-9b34-133245ae3e07,Pushpam Sanskruti - Karjat ,Pushpam Infra LLp,Mumbai,TRUE,Active,2 Aug 2022,,
,7fa9299c-1260-11ed-93a2-0f99f3cbf12c,Ika Botique Residences - Banashankari ,Ika Residences Banashankari Llp,Bengaluru,TRUE,Active,2 Aug 2022,,
,a8cd5b06-43a1-11ec-9ea2-f3ba2b81ac37,Kohinoor Majestic,Kohinoor Group,Mumbai,TRUE,Inactive,12 Nov 2021,https://www.youtube.com/watch?v=uu8N4CXSkTQ,
,6eff63fa-439d-11ec-9130-c33ae978d833,Kohinoor Waves,Kohinoor Group,Mumbai,TRUE,Inactive,12 Nov 2021,https://www.youtube.com/watch?v=vOLAb460O7M,
,054571a2-125f-11ed-b389-b3cab0481378,Parinee i	- Andheri West ,Parinee Realty Private Limited,Mumbai,TRUE,Active,2 Aug 2022,,
,c3969cbc-125a-11ed-b107-8b93776f5f1d,Peace Sapphire - Vijayanagar,A Peace Projects LLP,Bengaluru,TRUE,Active,2 Aug 2022,,
,3b05f0d0-131f-11ed-b488-4f28111c05a0,Vishwapriya Vertical Garden  - Mysore Road ,Adiga Constructions Pvt Ltd,Bengaluru,TRUE,Active,3 Aug 2022,,
,65ab47d6-4138-11ec-b8d5-d3e15c60b922,Platinum Life,Platinum Corp,Mumbai,TRUE,Active,9 Nov 2021,https://www.youtube.com/watch?v=u4eOveygw9w,
,9adb5df6-412e-11ec-b322-b3d18b209afd,Applaud 38 - Goregaon East,I M Buildcon Pvt. Ltd,Mumbai,TRUE,Inactive,9 Nov 2021,https://www.youtube.com/watch?v=v9frHABNOEA,
,9b4371d0-130f-11ed-8572-131b88fc6418,Prive 73 - Sector 73,M3M,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,3 Aug 2022,,
,9b0a2b5a-3967-11ec-9f91-ff747f100b17,Mayfair AASAAN - Asangaon East			,Mayfair Housing ,Mumbai,TRUE,Inactive,30 Oct 2021,https://www.youtube.com/watch?v=mrCxBmcwR_E,
,6eefe01a-395c-11ec-8cf1-efcabbe1cf71,Viceroy SAVANA - Kandivali East,Viceroy Properties LLP,Mumbai,TRUE,Active,30 Oct 2021,https://www.youtube.com/watch?v=radKfxMnPWE,
,a11ce588-130e-11ed-b973-73c51e1a08a6,The Watergrove - Electronic City ,S2 Homes,Bengaluru,TRUE,Active,3 Aug 2022,,
,0b1a7bdc-38a7-11ec-87af-ab08ac478ad2,Platinum Casa Millennia - Andheri West,Platinum Corp,Mumbai,TRUE,Inactive,29 Oct 2021,https://www.youtube.com/watch?v=FN_WpiQIN1Y,
,7b63162e-130d-11ed-b80a-5fcd92f7c11c,Surbacon Cedar - Electronic City ,Surbacon Development Pvt. Ltd,Bengaluru,TRUE,Active,3 Aug 2022,,
,79bd1110-13e1-11ed-8536-bb6865b7dccf,Onyx Business 52 -  Kondhwa Budruk,Onyx Noble Realtors LLP,Pune,TRUE,Active,4 Aug 2022,,
,a11f1fbc-13de-11ed-9459-cf02dbdfc9de,Blue Lotus - Sopan Baug,Kool Homes ,Pune,TRUE,Active,4 Aug 2022,,
,801d2f1a-3591-11ec-81f3-979ae1ebd1d6,Vaishno Heights - Malad East,Poonam Housecon Pvt Ltd,Mumbai,TRUE,Inactive,25 Oct 2021,https://www.youtube.com/watch?v=j0d8AiA1lQw,
,a37a2eec-13dd-11ed-8abd-d772af529137,Sai Audumbar - Punawale ,Sai Buildcon,Pune,TRUE,Active,4 Aug 2022,,
,8e993a56-3583-11ec-852a-070fe0e92747,Celestial Living - Dahisar East,Oyster Living,Mumbai,TRUE,Inactive,25 Oct 2021,https://www.youtube.com/watch?v=rmr8JQlbrvc,
,bd3a57b8-13dc-11ed-b87a-638edda5d716,Rigved Kingston - Nigdi Pradhikaran,Rigved ,Pune,TRUE,Active,4 Aug 2022,,
,b9e98776-3270-11ec-81d7-474c9b07ad48,Mass Mondeal - Bandra West,Mass Group,Mumbai,TRUE,Active,21 Oct 2021,https://www.youtube.com/watch?v=jW3lBbMQIG0,
,49ba4a6e-13cd-11ed-8db5-0fab5826edc3,Pari Towers - Narhe,Atul Enterprises,Pune,TRUE,Active,4 Aug 2022,,
,d36dc02a-3191-11ec-8506-bff173364a33,Enrich Eva - Asangaon - Shahapur,Enrich Housing		,Mumbai,TRUE,Active,20 Oct 2021,https://www.youtube.com/watch?v=5ZHOq64WjJs,
,814d0058-13cc-11ed-b039-b3d916ec44de,Yashwant Society - Baner,Siddharth Construction,Pune,TRUE,Active,4 Aug 2022,,
,1aa78334-13c0-11ed-b2e8-cfe6476f1a06,JP Symphony - Ambernath East ,Risali Developers,Mumbai,TRUE,Active,4 Aug 2022,,
,eba9d842-30a4-11ec-b02b-c79923108d8d,Gami Industrail Park - Pawane Navi Mumbai,Gami Group,Mumbai,TRUE,Active,19 Oct 2021,https://www.youtube.com/watch?v=8xd2LSsAUD0,
,71e49a68-3097-11ec-a9e6-2bf6ff9afae3,Tridhaatu Morya - Chembur,Tridhaatu Ventures LLP				,Mumbai,TRUE,Active,19 Oct 2021,https://www.youtube.com/watch?v=pv20LKO_XYk,
,3befe02e-3093-11ec-86b7-ebf15e55d0a1,Runwal Eirene - Thane West,Runwal Developers Private Limited,Mumbai,,Inactive,19 Oct 2021,https://www.youtube.com/watch?v=u1mB1hYPxgw,
,69c14270-3090-11ec-868c-4b6088f74200,Runwal Sanctuary - Mulund West,Runwal Developers Private Limited,Mumbai,,Inactive,19 Oct 2021,https://www.youtube.com/watch?v=rSPuyc7xwKg,
,3cac283a-2e6b-11ec-b8a1-df509092866a,Mass Metropolis - Chembur,Mass Group,Mumbai,TRUE,Inactive,16 Oct 2021,https://www.youtube.com/watch?v=iKwQErU9SsM,
,559fa50e-13be-11ed-b5d1-673eef6860d6,One 45 Eden - Ghatkopar East,Kyra Infra Project ,Mumbai,TRUE,Active,4 Aug 2022,,
,0211b0b2-2d82-11ec-8afa-fbe22b372676,Codename Sara Virar - Virar West,Mayfair Housing ,Mumbai,TRUE,Inactive,15 Oct 2021,https://www.youtube.com/watch?v=O9cv7hgzo00,
,b0e0c5cc-13bb-11ed-a65d-17766bd3a0fa,Cornerwalk - Sector 74,M3M,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,4 Aug 2022,,
,0b96c9c4-14db-11ed-a792-d363c95fcc1a,Rythm - Thane West,Aradhana Lifespace LLP,Mumbai,,Inactive,5 Aug 2022,,
,b3094ba2-14d9-11ed-b072-6b4cd6134fdc,BCD Emprasa - Hoskote,BCD Emprasa Limited Liability Partnership,Bengaluru,TRUE,Active,5 Aug 2022,,
,9f112b9a-2ca1-11ec-8d35-df96baeb0957,Redwood - Kasarvadavali - Thane W,RDC Venture,Mumbai,TRUE,Inactive,14 Oct 2021,https://www.youtube.com/watch?v=CuWAhOVbUfA,
,77355454-2c9f-11ec-a638-07a88308338e,Indradhanush - Kashigaon - Mira Bhayander,Sonam Group,Mumbai,TRUE,Inactive,14 Oct 2021,https://www.youtube.com/watch?v=y8B4y2YKJVU,
,bf39bcbc-2c9b-11ec-be86-1f704c8dfde3,Oxy Beaumonde - Viman Nagar,Oxy Buildcorp,Pune,TRUE,Active,14 Oct 2021,https://www.youtube.com/watch?v=zkANsstCMPo,
,c2725eae-2c99-11ec-be7f-ab0b6d0fdd1b,Sportsville by Kohinoor - Hinjewadi,Kohinoor Group,Pune,TRUE,Inactive,14 Oct 2021,https://www.youtube.com/watch?v=lpP6cRrP0Yw,
,a2bcaab6-2c93-11ec-82f2-c789915e6382,Charms Global City - Ambernath East,Charms Group & RRC,Mumbai,TRUE,Inactive,14 Oct 2021,https://www.youtube.com/watch?v=pFUPHN_r_S8,
