Story_transaction_id,Story Id,Top Up Amount,Done By,Top Up Date,Story Name,Remarks,rid
1850,893,5400,Abigale Cardoz ,2022-08-03 0:00:00,L. K. Damayanti - Taloja,Others - Based on Approval,3
1092,893,23300,Vaibhav Shinde,2022-06-26 0:00:00,L. K. Damayanti - Taloja,Others - Based on Approval,2
879,893,100000,Vaibhav Shinde,2022-06-02 0:00:00,L. K. Damayanti - Taloja,First Wallet Recharge,1
2476,892,18000,Abigale Cardoz ,2022-09-03 0:00:00,Aqura Pride - Vadgaon Budruk,Others - Based on Approval,4
1659,892,15000,Abigale Cardoz ,2022-08-02 0:00:00,Aqura Pride - Vadgaon Budruk,Others - Based on Approval,3
984,892,-300000,Vaibhav Shinde,2022-06-13 0:00:00,Aqura Pride - Vadgaon Budruk,Other - 3L Outstanding,2
799,892,500000,Vaibhav Shinde,2022-05-19 0:00:00,Aqura Pride - Vadgaon Budruk,First Wallet Recharge,1
798,891,500000,Vaibhav Shinde,2022-05-19 0:00:00,Absolute Collection - Andheri East,First Wallet Recharge,1
797,890,1000000,Vaibhav Shinde,2022-05-19 0:00:00,Wadhwa Wise City - Panvel,First Wallet Recharge,1
796,889,100000,Vaibhav Shinde,2022-05-16 0:00:00,La-Sierra - Lonavala,First Wallet Recharge,1
795,888,50000,Vaibhav Shinde,2022-05-16 0:00:00,Lake Waters - Varthur,First Wallet Recharge,1
2555,887,26100,Abigale Cardoz ,2022-09-03 0:00:00,DSR Paradise - New Panvel,Others - Based on Approval,4
1736,887,14400,Abigale Cardoz ,2022-08-03 0:00:00,DSR Paradise - New Panvel,Others - Based on Approval,3
1290,887,6600,Abigale Cardoz ,2022-06-30 0:00:00,DSR Paradise - New Panvel,Others - Based on Approval,2
794,887,25000,Vaibhav Shinde,2022-05-16 0:00:00,DSR Paradise - New Panvel,First Wallet Recharge,1
793,886,111000,Vaibhav Shinde,2022-05-16 0:00:00,Roshan Milestone - Tathawade,First Wallet Recharge,1
2728,885,14400,Abigale Cardoz ,2022-09-05 0:00:00,Millennium Flora - New Panvel,Others - Based on Approval,3
1894,885,10500,Abigale Cardoz ,2022-08-03 0:00:00,Millennium Flora - New Panvel,Others - Based on Approval,2
792,885,40000,Vaibhav Shinde,2022-05-14 0:00:00,Millennium Flora - New Panvel,First Wallet Recharge,1
2537,884,17100,Abigale Cardoz ,2022-09-03 0:00:00,Deep Sky - Vasai East,Others - Based on Approval,4
1721,884,17100,Abigale Cardoz ,2022-08-03 0:00:00,Deep Sky - Vasai East,Others - Based on Approval,3
1162,884,21300,Vaibhav Shinde,2022-06-28 0:00:00,Deep Sky - Vasai East,Others - Based on Approval,2
791,884,100000,Vaibhav Shinde,2022-05-14 0:00:00,Deep Sky - Vasai East,First Wallet Recharge,1
2586,883,2400,Abigale Cardoz ,2022-09-04 0:00:00,Fortune Star - Byculla West,Others - Based on Approval,3
1763,883,4200,Abigale Cardoz ,2022-08-03 0:00:00,Fortune Star - Byculla West,Others - Based on Approval,2
790,883,100000,Vaibhav Shinde,2022-05-14 0:00:00,Fortune Star - Byculla West,First Wallet Recharge,1
2653,882,16800,Abigale Cardoz ,2022-09-05 0:00:00,Jewel Heights - Badlapur West,Others - Based on Approval,3
1087,882,5400,Vaibhav Shinde,2022-06-26 0:00:00,Jewel Heights - Badlapur West,Others - Based on Approval,2
789,882,200000,Vaibhav Shinde,2022-05-14 0:00:00,Jewel Heights - Badlapur West,First Wallet Recharge,1
2802,881,9600,Abigale Cardoz ,2022-09-06 0:00:00,Pavilion - Kiwale,Others - Based on Approval,3
1948,881,6000,Abigale Cardoz ,2022-08-03 0:00:00,Pavilion - Kiwale,Others - Based on Approval,2
788,881,50000,Vaibhav Shinde,2022-05-14 0:00:00,Pavilion - Kiwale,First Wallet Recharge,1
2228,880,-100000,Vaibhav Shinde,2022-08-11 0:00:00,West Wood - Kandivali West,Other - 1L Transferred to 19North,5
2166,880,49000,Abigale Cardoz ,2022-08-04 0:00:00,West Wood - Kandivali West,Others - Based on Approval,4
1225,880,25000,Abigale Cardoz ,2022-06-30 0:00:00,West Wood - Kandivali West,Others - Based on Approval,3
1208,880,58000,Vaibhav Shinde,2022-06-28 0:00:00,West Wood - Kandivali West,Others - Based on Approval,2
787,880,500000,Vaibhav Shinde,2022-05-14 0:00:00,West Wood - Kandivali West,First Wallet Recharge,1
2957,879,10000,Abigale Cardoz ,2022-09-06 0:00:00,Silicon Valley - Powai,Others - Based on Approval,5
2332,879,500000,Vaibhav Shinde,2022-08-22 0:00:00,Silicon Valley - Powai,Top Up from Developer - Based on Sanjay's approval,4
2065,879,4000,Abigale Cardoz ,2022-08-04 0:00:00,Silicon Valley - Powai,Others - Based on Approval,3
1124,879,25000,Vaibhav Shinde,2022-06-26 0:00:00,Silicon Valley - Powai,Others - Based on Approval,2
786,879,500000,Vaibhav Shinde,2022-05-14 0:00:00,Silicon Valley - Powai,First Wallet Recharge,1
1012,878,-375000,Vaibhav Shinde,2022-06-17 0:00:00,Omega and Royale - Thane,Other - Outstanding,2
785,878,500000,Vaibhav Shinde,2022-05-14 0:00:00,Omega and Royale - Thane,First Wallet Recharge,1
2105,877,-83300,Vaibhav Shinde,2022-08-04 0:00:00,Address 51 - Bandra East,Other - 83300 Transferred to Aurigae residency,6
2096,877,-3400,Vaibhav Shinde,2022-08-04 0:00:00,Address 51 - Bandra East,Other - 3400 Transferred to Peak 25,5
2093,877,-98300,Vaibhav Shinde,2022-08-04 0:00:00,Address 51 - Bandra East,Other - 98.30 Transferred to central park,4
1633,877,3000,Abigale Cardoz ,2022-08-02 0:00:00,Address 51 - Bandra East,Others - Based on Approval,3
1297,877,2000,Abigale Cardoz ,2022-06-30 0:00:00,Address 51 - Bandra East,Others - Based on Approval,2
784,877,500000,Vaibhav Shinde,2022-05-14 0:00:00,Address 51 - Bandra East,First Wallet Recharge,1
3067,876,150200,Vaibhav Shinde,2022-09-11 0:00:00,Samrin Heritage - Thane West,Top-up from Developer - Transferred from Konar business park,5
2872,876,2000,Abigale Cardoz ,2022-09-06 0:00:00,Samrin Heritage - Thane West,Others - Based on Approval,4
2021,876,52000,Abigale Cardoz ,2022-08-04 0:00:00,Samrin Heritage - Thane West,Others - Based on Approval,3
1222,876,37000,Abigale Cardoz ,2022-06-30 0:00:00,Samrin Heritage - Thane West,Others - Based on Approval,2
782,876,400000,Vaibhav Shinde,2022-05-12 0:00:00,Samrin Heritage - Thane West,First Wallet Recharge,1
2548,875,69000,Abigale Cardoz ,2022-09-03 0:00:00,Dream heights - Naigaon,Others - Based on Approval,3
1590,875,15900,Vaibhav Shinde,2022-07-30 0:00:00,Dream heights - Naigaon,Top up By Developer - Top Up Based on approval..,2
781,875,125000,Vaibhav Shinde,2022-05-12 0:00:00,Dream heights - Naigaon,First Wallet Recharge,1
1899,873,4200,Abigale Cardoz ,2022-08-03 0:00:00,Mount Casa - Thane West,Others - Based on Approval,3
1233,873,9600,Abigale Cardoz ,2022-06-30 0:00:00,Mount Casa - Thane West,Others - Based on Approval,2
780,873,35000,Vaibhav Shinde,2022-05-12 0:00:00,Mount Casa - Thane West,First Wallet Recharge,1
2980,872,7800,Abigale Cardoz ,2022-09-06 0:00:00,Star City - Dhayari,Others - Based on Approval,3
2083,872,5400,Abigale Cardoz ,2022-08-04 0:00:00,Star City - Dhayari,Others - Based on Approval,2
779,872,100000,Vaibhav Shinde,2022-05-12 0:00:00,Star City - Dhayari,First Wallet Recharge,1
2709,871,1500,Abigale Cardoz ,2022-09-05 0:00:00,Manas Lake - The Grand Towers,Others - Based on Approval,2
778,871,100000,Vaibhav Shinde,2022-05-12 0:00:00,Manas Lake - The Grand Towers,First Wallet Recharge,1
1995,870,1000,Abigale Cardoz ,2022-08-04 0:00:00,Rivalipark : The Arcade - Borivali East,Others - Based on Approval,3
1325,870,2000,Abigale Cardoz ,2022-06-30 0:00:00,Rivalipark : The Arcade - Borivali East,Others - Based on Approval,2
777,870,100000,Vaibhav Shinde,2022-05-11 0:00:00,Rivalipark : The Arcade - Borivali East,First Wallet Recharge,1
1127,869,3000,Vaibhav Shinde,2022-06-26 0:00:00,Swaminarayan City - Dombivali West,Others - Based on Approval,2
